,D2,D5,D7,D10,D14,D15,D19,D27,D31,D32,D36,D38,D39,D47,D48,D49,D54,D56,D61,D62,D64,D66,D67,D69,D74,D75,D84,D87,D95,D99,D103,D107,target
1716,0.713691624,0.250109525,0.450619172,0.459047957,0.196697887,0.574100263,0.0654,1.0,0.0311,0.0504,0.0958,0.00923,0.0,0.0953,0.188823984,0.151321811,0.0263,0.152126484,0.0107,0.121776433,0.166666669,0.0247,0.0521,0.109954159,0.0385,0.373843871,0.0168,0.379090093,4.96e-05,0.446077387,0.0812,0.560711909,1
1717,0.472407468,0.186096719,0.351877688,0.344974349,0.077,0.586770179,0.0776,0.0,0.038,0.0724,0.0,0.0812,0.22522892,0.216049849,0.0512,0.0,0.0211,0.0,0.0709,0.0718,0.0,0.0253,0.182476472,0.0247,0.158401951,0.0396,0.0374,0.307537755,0.000234,0.486091936,0.282652943,0.696614149,0
1718,0.683895171,0.447343612,0.193274963,0.292001035,0.126335015,0.345571567,0.0696,1.0,0.159904811,0.0,0.0,0.0,0.0,0.0662,0.14170157,0.0982,0.0502,0.0,0.141804444,0.143658037,0.0,0.161136135,0.0,0.0917,0.0635,0.121177023,0.0263,0.478260634,1.08e-05,0.367460278,0.180474204,0.653840686,0
1719,0.541885003,0.132939756,0.254637979,0.209950033,0.096,0.592534239,0.0842,1.0,0.0913,0.100540143,0.0,0.106199824,0.0751,0.139357132,0.0309,0.0,0.0624,0.0,0.0,0.0331,0.0,0.0232,0.185463431,0.0368,0.156997273,0.0,0.0505,0.164433248,0.00115,0.474192965,0.317342631,0.715312526,1
1720,0.537755332,0.0981,0.132052694,0.0952,0.0788,0.499722323,0.254870962,0.0,0.306047015,0.141060253,0.0,0.244484348,0.201576802,0.33712612,0.0707,0.0728,0.105729281,0.172646179,0.138690537,0.104940402,0.0,0.10210308,0.355177411,0.0735,0.354063434,0.101545657,0.0557,0.263604298,0.00199,0.711153617,0.362215671,0.660994494,0
1721,0.384300706,0.115598504,0.377833284,0.332945942,0.0677,0.657067048,0.10819582,1.0,0.0324,0.113772785,0.0,0.134595906,0.337843379,0.298041761,0.0,0.0,0.0,0.0,0.0709,0.0,0.0,0.0759,0.286748747,0.0,0.236222248,0.0,0.0685,0.192051113,0.0024,0.560630176,0.379236445,0.787027572,1
1722,0.720039539,0.521401417,0.168615745,0.19968698,0.151293905,0.43130056,0.256740888,0.0,0.330624525,0.0103,0.16666667,0.0,0.248016288,0.204571571,0.132316764,0.144001843,0.0599,0.237434792,0.437279603,0.143658037,0.141997873,0.0,0.0,0.147121357,0.212488075,0.179244178,0.0659,0.533497041,0.00012,0.60901533,0.263339095,0.609155165,0
1723,0.375648611,0.202297942,0.132391632,0.0489,0.0443,0.584774413,0.134313705,0.0,0.227035975,0.031,0.0,0.142703624,0.234231954,0.244629667,0.0,0.0,0.0,0.0,0.281002188,0.0,0.0289,0.0,0.165459815,0.0,0.238983606,0.0,0.173704612,0.371646381,0.000351,0.47544313,0.658303971,0.730885279,0
1724,0.733415904,0.499606773,0.165036482,0.223394127,0.20258466,0.43127366,0.210974456,1.0,0.284472122,0.0414,0.16666667,0.0,0.133627822,0.164282161,0.112438872,0.104859826,0.0483,0.158906404,0.237219267,0.176769418,0.0589,0.0,0.0,0.0801,0.201464606,0.141121548,0.0268,0.478260634,5.78e-05,0.543263031,0.261181255,0.646741711,1
1725,0.631993195,0.197587088,0.431672459,0.388937821,0.117503685,0.606540343,0.0939,0.0,0.0112,0.0945,0.0,0.0562,0.150152604,0.197555595,0.10246687,0.201314011,0.137429981,0.0,0.0117,0.143658037,0.0,0.0524,0.156408411,0.0851,0.121659738,0.248440489,0.0291,0.307537755,0.000409,0.530543787,0.165507016,0.726479558,0
1726,0.561382542,0.130173674,0.400580863,0.361841431,0.115561491,0.574190686,0.14187154,1.0,0.0479,0.139063402,0.0759,0.0764,0.262767054,0.283608855,0.157468445,0.0645,0.0263,0.152126484,0.017,0.0213,0.166666669,0.114753018,0.260680671,0.0955,0.210498547,0.158757243,0.0773,0.203353556,0.00873,0.528268044,0.19465015,0.57823773,1
1727,0.51781076,0.133615181,0.436385148,0.392615362,0.0778,0.681651777,0.0824,1.0,0.0,0.135920803,0.0,0.112366266,0.22522892,0.249334988,0.0,0.0,0.0,0.0,0.0117,0.0,0.0,0.0271,0.260680671,0.0357,0.18517114,0.0,0.0158,0.252301348,0.000234,0.557347003,0.297736678,0.753968642,1
1728,0.435942177,0.385137232,0.204344656,0.159764072,0.0432,0.565805969,0.0877,0.0,0.167631057,0.0207,0.0,0.17189906,0.0,0.136656983,0.00946,0.0,0.0,0.0625,0.283608884,0.0331,0.0,0.0,0.0,0.0133,0.150841893,0.0,0.118205861,0.459514649,7.59e-06,0.359854744,0.688937136,0.691594696,0
1729,0.658175125,0.424651535,0.223602655,0.238818269,0.273139859,0.540548469,0.194573271,1.0,0.0926,0.0776,0.16666667,0.043,0.335566935,0.254586888,0.0607,0.0558,0.0288,0.11846418,0.334735499,0.104940402,0.0,0.0,0.0,0.038,0.203478267,0.0805,0.0835,0.478260634,3.02e-05,0.50482135,0.3191705,0.662131582,1
1730,0.541885003,0.132939756,0.254604844,0.210064204,0.096,0.592482454,0.0842,1.0,0.0969,0.100540143,0.0,0.073,0.112614459,0.135462511,0.0309,0.0,0.0624,0.0,0.0,0.0331,0.0,0.0232,0.185463431,0.0368,0.156997273,0.0,0.0508,0.164433248,0.00115,0.474192965,0.317342631,0.713603705,1
1731,0.664442731,0.250531463,0.350430701,0.342450994,0.133623453,0.574141429,0.084,1.0,0.100155227,0.0511,0.0759,0.0992,0.0,0.16004196,0.179368938,0.0254,0.0475,0.152126484,0.0768,0.0932,0.166666669,0.0136,0.104272273,0.091,0.114005357,0.198333124,0.0316,0.406708127,8.45e-05,0.494036619,0.137185612,0.575268786,1
1732,0.732509098,0.271987651,0.205896497,0.289337463,0.142440632,0.362083419,0.115107248,1.0,0.158998595,0.0414,0.0474,0.109452518,0.0,0.156850497,0.146022541,0.0159,0.17901066,0.0,0.00587,0.145004342,0.0588,0.0136,0.152878347,0.104400777,0.116639071,0.0473,0.0452,0.415580177,7.89e-05,0.474605843,0.198893541,0.435586253,0
1733,0.593905666,0.263255056,0.304404414,0.332045478,0.115122496,0.362099293,0.0723,1.0,0.0609,0.031,0.0,0.104220475,0.128150983,0.165682399,0.0251,0.0,0.0,0.0,0.160057356,0.0,0.0,0.0136,0.126810292,0.0376,0.12940911,0.0,0.043,0.379090093,4.08e-05,0.385177915,0.34400238,0.741960946,1
1734,0.548827595,0.0471,0.184903949,0.156728656,0.0845,0.448323077,0.287555345,1.0,0.329522512,0.21953883,0.0,0.268752259,0.282655155,0.426540148,0.0105,0.0,0.0669,0.285014013,0.182943066,0.0,0.0692,0.129210093,0.396451863,0.0528,0.471737195,0.0,0.0677,0.219670502,0.00705,0.772720613,0.382002592,0.70534463,1
1735,0.502835918,0.15843358,0.234624766,0.253121844,0.0772,0.360893254,0.0984,0.0,0.0664,0.0904,0.0,0.109283044,0.194455763,0.20799025,0.0256,0.0,0.0669,0.0,0.0826,0.0,0.0,0.277395091,0.182476472,0.055,0.180104796,0.0,0.0596,0.263603621,0.000803,0.504648561,0.360283548,0.686178189,1
1736,0.560317776,0.109887603,0.294907973,0.329780712,0.0964,0.361676842,0.132858921,1.0,0.129367095,0.161743925,0.0,0.0761,0.187690762,0.208411466,0.0895,0.0,0.19418717,0.0,0.144932474,0.0,0.0,0.0807,0.230448973,0.100684059,0.233643151,0.0734,0.0737,0.24728769,0.00262,0.602622719,0.319783724,0.724397075,1
1737,0.452026063,0.146220804,0.36056547,0.317334901,0.0833,0.586040372,0.102431725,1.0,0.0,0.150027637,0.0,0.0354,0.337843379,0.235457301,0.0293,0.0391,0.0,0.0,0.0445,0.0,0.0,0.0879,0.26553147,0.0293,0.194145119,0.0,0.056,0.192051452,0.00216,0.491761633,0.294631217,0.694668751,0
1738,0.779366742,0.206756748,0.33917354,0.380220602,0.169397222,0.521444436,0.0829,1.0,0.0311,0.0408,0.0759,0.0,0.174820044,0.17635682,0.128135499,0.0549,0.206137952,0.152126484,0.0117,0.0213,0.166666669,0.192490483,0.0782,0.0837,0.0724,0.351234422,0.0263,0.307537755,0.000178,0.424352719,0.154250645,0.58263502,1
1739,0.547929543,0.160118291,0.321283742,0.285280007,0.0825,0.531675222,0.126933528,0.0,0.108496858,0.118909951,0.0,0.157015875,0.156917617,0.267804308,0.0,0.0,0.200561424,0.0,0.217659381,0.0,0.0,0.124692261,0.155774794,0.0726,0.209692562,0.0837,0.0669,0.335155789,0.000517,0.594303723,0.363441135,0.739078203,1
1740,0.622149246,0.150894209,0.426256689,0.399210694,0.130159473,0.57422201,0.0944,1.0,0.0733,0.0822,0.0759,0.0562,0.112614459,0.17230471,0.137590549,0.0254,0.0263,0.152126484,0.00587,0.0499,0.166666669,0.0864,0.182476472,0.0853,0.135845242,0.249623636,0.0397,0.263603621,0.000776,0.519536927,0.16538801,0.579634558,1
1741,0.719993503,0.293069161,0.392017796,0.381659132,0.203707539,0.584480313,0.0536,1.0,0.08,0.0,0.0,0.0678,0.0,0.0761,0.0512,0.0408,0.0223,0.0,0.154192273,0.0718,0.0,0.0,0.0,0.0247,0.0637,0.0504,0.0246,0.423024396,1.35e-06,0.189046602,0.179247264,0.660345446,0
1742,0.578051412,0.174920652,0.210844822,0.149495235,0.103337926,0.548340794,0.180313697,0.0,0.15695518,0.151728032,0.16666667,0.126145596,0.114852494,0.219140845,0.119871336,0.134048329,0.0288,0.138317505,0.152960004,0.104940402,0.137988777,0.0232,0.163649534,0.119383352,0.220508675,0.0688,0.0954,0.355330281,0.00167,0.56082565,0.260141184,0.621803327,1
1743,0.539018975,0.367660088,0.223135382,0.154583844,0.09,0.559506222,0.169337451,0.0,0.148613546,0.175939512,0.333333341,0.0399,0.189928795,0.196710412,0.121376985,0.111528597,0.0576,0.124999999,0.136591036,0.209880801,0.0,0.0,0.163649534,0.0761,0.213571119,0.161066062,0.0102,0.45064243,0.000106,0.665014336,0.228905614,0.658229622,0
1744,0.583543677,0.122084648,0.361760098,0.329918557,0.0974,0.555999218,0.147212237,0.0,0.128519318,0.141276207,0.16666667,0.132312038,0.187690762,0.267505422,0.123485163,0.0949,0.0912,0.0758,0.0768,0.0718,0.0831,0.0367,0.233979007,0.0905,0.214245313,0.163796135,0.0607,0.291221824,0.00145,0.61432338,0.238903082,0.613363042,0
1745,0.52158891,0.227514568,0.271554029,0.268235554,0.0866,0.560532997,0.0593,0.0,0.126720351,0.0827,0.0,0.0,0.0,0.00883,0.0189,0.0,0.0,0.0686,0.0,0.0662,0.0,0.0,0.0,0.0267,0.077,0.132450142,0.0,0.395406193,3.2e-06,0.349063019,0.372179207,0.717306151,0
1746,0.655531616,0.263255056,0.280021415,0.368247616,0.135448133,0.361729754,0.0669,1.0,0.0454,0.031,0.0,0.0843,0.0906,0.140456188,0.0502,0.0,0.0,0.0,0.095,0.0,0.0,0.0271,0.175416374,0.0753,0.102502868,0.0,0.0378,0.379090093,4.08e-05,0.385177915,0.27114725,0.72803018,1
1747,0.550774351,0.167016121,0.198253148,0.253600952,0.0927,0.360681847,0.0768,0.0,0.0452,0.0909,0.0,0.0946,0.112614459,0.149796151,0.0262,0.0,0.0,0.0,0.0,0.0,0.113858428,0.184930061,0.129706739,0.0779,0.1265092,0.0524,0.0379,0.235985586,0.000565,0.457126594,0.293300517,0.677391431,1
1748,0.585744764,0.0503,0.0991,0.0523,0.105665995,0.524792788,0.407289526,0.0,0.658204511,0.341530286,0.333333341,0.23851188,0.0,0.262483845,0.169169218,0.111528597,0.0692,0.110146179,0.0446,0.242992206,0.0982,0.0232,0.240043452,0.170332777,0.536382737,0.161066062,0.162417284,0.297511286,0.0529,0.784642081,0.294652855,0.638813692,0
1749,0.743563306,0.164027394,0.41502794,0.379298669,0.205871921,0.579873395,0.204280638,0.0,0.0791,0.105896963,0.0,0.0843,0.407842732,0.346159703,0.0,0.0254,0.0146,0.0802,0.344890409,0.0118,0.0878,0.0271,0.156408411,0.0595,0.264184265,0.012,0.0897,0.390392365,0.000483,0.606049567,0.208221724,0.635876874,0
1750,0.479899207,0.0701,0.323585936,0.335007706,0.0854,0.551618582,0.148685778,1.0,0.0056,0.165487689,0.0,0.0152,0.525534107,0.342574926,0.0607,0.0,0.0211,0.0,0.0,0.104940402,0.0,0.0313,0.364952945,0.0428,0.266790162,0.0396,0.0575,0.192051113,0.00214,0.670280797,0.271830304,0.661398536,0
1751,0.621590758,0.42023106,0.191720364,0.159979597,0.106155332,0.52725787,0.138891281,1.0,0.207854055,0.0768,0.16666667,0.0399,0.0841,0.146633011,0.0806,0.0949,0.0399,0.257939243,0.0709,0.0718,0.161919076,0.0,0.111513405,0.101190224,0.143876176,0.0688,0.0175,0.45064243,5.14e-05,0.567259851,0.203599187,0.624575567,1
1752,0.574579999,0.168451139,0.162333941,0.179376483,0.0793,0.510066309,0.174712122,0.0,0.378298475,0.123940564,0.0,0.195876043,0.0751,0.218365847,0.0524,0.0595,0.136363565,0.110146179,0.0544,0.0,0.0102,0.00934,0.208454021,0.06,0.318183226,0.0734,0.07,0.335155789,0.000504,0.618990941,0.381680489,0.745446713,0
1753,0.584995137,0.202085223,0.416262771,0.396213016,0.108844579,0.615665991,0.0583,0.0,0.048,0.0783,0.0,0.0843,0.0751,0.139075122,0.0664,0.0,0.0624,0.0,0.0318,0.0,0.0298,0.0232,0.155774794,0.0186,0.139490084,0.0,0.0203,0.279919551,0.000158,0.409260561,0.188636425,0.671639159,1
1754,0.540434481,0.124827133,0.251381828,0.224732924,0.0915,0.538394911,0.146136461,0.0,0.0504,0.206968452,0.0,0.0483,0.300305209,0.237712408,0.0592,0.0783,0.0669,0.0625,0.0563,0.0,0.0,0.140956464,0.26553147,0.0759,0.230047949,0.0,0.0719,0.219669486,0.00332,0.573009136,0.268251771,0.684859587,0
1755,0.577292328,0.331804933,0.450714889,0.414927459,0.251960899,0.694531049,0.198174572,0.0,0.0056,0.0858,0.0,0.0,0.558913643,0.321768006,0.0,0.0,0.0,0.0,0.484745817,0.0,0.0,0.0,0.0,0.0,0.235328452,0.0,0.083,0.461944703,0.000101,0.431155561,0.25946354,0.699650687,0
1756,0.483176394,0.191739313,0.41900286,0.381337882,0.0812,0.593375659,0.0607,0.0,0.0,0.0929,0.0,0.0663,0.187690762,0.172762535,0.0293,0.0391,0.0,0.0,0.0112,0.0,0.0,0.0253,0.182476472,0.0293,0.133395076,0.0,0.0256,0.279919551,0.000159,0.431893409,0.261041595,0.712292166,0
1757,0.766716088,0.386076577,0.186499406,0.172014995,0.166842342,0.504736542,0.220476407,0.0,0.28035667,0.0456,0.151829477,0.0399,0.114852494,0.279480796,0.256271002,0.0851,0.0527,0.414399158,0.254884094,0.0427,0.3689468,0.0407,0.107892833,0.137214921,0.25676346,0.317514491,0.0626,0.553671025,0.000426,0.559244653,0.108747169,0.312800012,1
1758,0.590091563,0.227463841,0.21212627,0.175462572,0.0926,0.527720858,0.0718,1.0,0.153365599,0.0768,0.0,0.0399,0.0533,0.0913,0.0,0.0,0.0112,0.182121738,0.0,0.0,0.0789,0.0,0.111513405,0.0472,0.112120475,0.0,0.0106,0.323853855,4.55e-05,0.400752141,0.276808875,0.753433971,1
1759,0.684631199,0.184168741,0.243213211,0.320294799,0.124942158,0.44132285,0.0921,0.0,0.118922981,0.0414,0.0,0.0281,0.168767152,0.151291658,0.0518,0.0295,0.199349267,0.00701,0.0768,0.0718,0.0666,0.0942,0.104272273,0.0595,0.109655828,0.21044661,0.0403,0.307537755,0.000223,0.489589676,0.267522984,0.685731845,1
1760,0.538676206,0.110735846,0.232381912,0.164888213,0.100825122,0.57418443,0.142062452,1.0,0.123149587,0.0875,0.0759,0.166341658,0.150152604,0.27424512,0.128135499,0.0254,0.0263,0.152126484,0.00587,0.0213,0.166666669,0.0895,0.29398987,0.0663,0.21843517,0.158757243,0.0774,0.175735352,0.00798,0.568331745,0.241628904,0.584753123,1
1761,0.481720244,0.110370555,0.242331386,0.219276258,0.0949,0.5485521,0.132159608,0.0,0.0,0.124115761,0.0,0.124775281,0.262767054,0.274660358,0.0587,0.0783,0.0,0.00951,0.0,0.0,0.0104,0.0566,0.260680671,0.0585,0.208048381,0.0,0.0809,0.175735352,0.0065,0.55603691,0.260583276,0.623086842,1
1762,0.390157768,0.0941,0.231992013,0.164596463,0.067,0.6007896,0.138158464,0.0,0.129734842,0.0827,0.0,0.188266788,0.262767054,0.296109064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0566,0.375814644,0.0,0.258062132,0.0,0.0738,0.120498945,0.0063,0.577442279,0.416234943,0.777383973,1
1763,0.647493933,0.131527157,0.261184176,0.291822872,0.111210009,0.514016581,0.188741891,1.0,0.257226949,0.146263781,0.333333341,0.224732532,0.0,0.268786016,0.134211306,0.111528597,0.0576,0.0,0.0885,0.210539664,0.0188,0.0407,0.208544548,0.116505418,0.267515107,0.176967502,0.0556,0.390392365,0.00102,0.711790515,0.232950335,0.657601307,1
1764,0.602353959,0.213529379,0.257535091,0.221768241,0.103416962,0.556017996,0.137105924,0.0,0.158251962,0.0906,0.16666667,0.0812,0.0751,0.198516529,0.131799816,0.0949,0.0499,0.218165873,0.0,0.143658037,0.0831,0.0,0.215785672,0.11303456,0.141331698,0.203372016,0.0371,0.406707958,0.000223,0.632339711,0.172408367,0.615103609,1
1765,0.553206243,0.125038118,0.154594255,0.187438304,0.081,0.431891523,0.175772269,0.0,0.186183803,0.141276207,0.146735246,0.162721896,0.300305209,0.332255018,0.0732,0.0491,0.0935,0.110146179,0.0,0.0718,0.0589,0.0524,0.260680671,0.0654,0.309375355,0.0606,0.0772,0.291221824,0.0018,0.649649007,0.319450311,0.681453336,1
1766,0.536642732,0.402216231,0.19188773,0.154410175,0.067,0.527438556,0.122500785,1.0,0.218233021,0.0768,0.0,0.0399,0.168158699,0.15741562,0.0,0.0,0.0112,0.182121738,0.141804444,0.0,0.0789,0.0,0.111513405,0.0472,0.175631876,0.0,0.0106,0.423024396,3.15e-05,0.52306775,0.383435087,0.750005848,1
1767,0.682514016,0.202085223,0.42406559,0.419753734,0.15973824,0.556965277,0.0691,0.0,0.048,0.082,0.0,0.0562,0.0906,0.138635459,0.0215,0.0,0.18621936,0.0,0.0833,0.0,0.0,0.0232,0.103005069,0.0559,0.119542101,0.0422,0.0283,0.279919551,0.000158,0.409260561,0.231303433,0.714359611,1
1768,0.623502069,0.294823601,0.353292229,0.304222208,0.10672448,0.574064052,0.0797,1.0,0.0761,0.0408,0.0759,0.0859,0.112614459,0.19078874,0.128135499,0.0254,0.0263,0.152126484,0.14766951,0.0213,0.166666669,0.0136,0.0782,0.0663,0.131075621,0.158757243,0.0406,0.406708296,6.71e-05,0.404541769,0.202825157,0.5855006,0
1769,0.400591245,0.340069115,0.184387508,0.1373175,0.0354,0.350380494,0.247005577,0.0,0.356770827,0.0207,0.0,0.129969251,0.372380495,0.326094434,0.0251,0.0,0.0,0.0551,0.0709,0.0,0.0,0.161738502,0.442433013,0.0376,0.326799539,0.0,0.0,0.395405854,0.000192,0.742419657,0.625077268,0.753259367,1
1770,0.649458783,0.214979279,0.249489774,0.198358169,0.297698053,0.593318724,0.296167752,0.0,0.0877,0.0414,0.0,0.522491424,0.114852494,0.495468096,0.0587,0.0783,0.0,0.0,0.555191118,0.0,0.04,0.0,0.104272273,0.0585,0.352984374,0.0,0.229782931,0.482119026,0.000573,0.577900528,0.343579467,0.664374846,0
1771,0.704636422,0.181054718,0.423446502,0.376224351,0.173939819,0.59308286,0.174009225,0.0,0.0441,0.103079395,0.0,0.168549409,0.241754683,0.296238836,0.0587,0.0783,0.0,0.0,0.257439411,0.0,0.0101,0.0,0.156408411,0.0585,0.224710917,0.0,0.0864,0.362773993,0.00039,0.54500623,0.2229509,0.696123452,0
1772,0.557004323,0.0487,0.0924,0.0172,0.126556212,0.51510559,0.582323219,0.0,0.313525889,0.301606067,0.16666667,0.207603526,0.209816909,0.467893175,0.401293249,0.447184436,0.0288,0.124999999,0.281002188,0.270497346,0.0289,0.0,0.250905137,0.397341912,0.445051433,0.286988255,0.418081829,0.482393452,0.10189397,0.796259184,0.217356154,0.558336951,0
1773,0.609805408,0.169370893,0.330779355,0.3373871,0.110914316,0.542692059,0.113947413,1.0,0.13231821,0.174167799,0.0,0.0843,0.0375,0.109709812,0.0498,0.0491,0.0624,0.0,0.0223,0.0286,0.0,0.0575,0.133684312,0.0643,0.175561267,0.175510747,0.0378,0.263603621,0.000877,0.495262776,0.28300701,0.729883226,1
1774,0.719993503,0.262579075,0.168691222,0.164206312,0.227636593,0.544345191,0.19007698,1.0,0.0649,0.111140523,0.0,0.0,0.0,0.16974381,0.0284,0.0,0.0,0.171884265,0.249870178,0.0993,0.0,0.0,0.0,0.04,0.154526947,0.206455217,0.0217,0.379090093,8.68e-05,0.465169203,0.237114061,0.651408691,1
1775,0.440468274,0.117985803,0.361734859,0.319440228,0.0835,0.586047473,0.126322811,1.0,0.0,0.1707136,0.0,0.101746287,0.337843379,0.28646817,0.0293,0.0391,0.0,0.0,0.0445,0.0,0.0,0.101199514,0.317667593,0.0293,0.233055257,0.0,0.0737,0.148117318,0.00712,0.537943638,0.301355535,0.692906615,0
1776,0.711913536,0.543022639,0.199733442,0.284293249,0.146180052,0.430817765,0.11651475,0.0,0.262623461,0.0,0.146735246,0.0,0.0,0.0827,0.154734202,0.188008876,0.086,0.0,0.172437558,0.249257287,0.117867524,0.0,0.0,0.126889094,0.104966033,0.259636767,0.0238,0.505878838,4.33e-05,0.490599185,0.166560856,0.620177593,1
1777,0.768149572,0.285103436,0.308190039,0.382476589,0.197474156,0.362142915,0.101927957,1.0,0.0284,0.0316,0.0,0.0562,0.181225677,0.172980166,0.0544,0.0391,0.0,0.0,0.183600761,0.0,0.0,0.0136,0.100742219,0.0669,0.124155515,0.0,0.0523,0.406708296,5.28e-05,0.390082729,0.208791182,0.678704109,0
1778,0.712449944,0.319589818,0.351028343,0.300698157,0.156725,0.572689562,0.109317697,1.0,0.101527108,0.0402,0.151829477,0.1140411,0.0,0.207402548,0.256271002,0.0508,0.0527,0.304252973,0.153534593,0.0427,0.333333344,0.0271,0.0521,0.132529254,0.125589176,0.317514491,0.0493,0.461944534,0.000123,0.465101525,0.124931461,0.561549003,1
1779,0.622140375,0.146392297,0.294353328,0.291834689,0.11312435,0.541448945,0.253967981,0.0,0.229775716,0.254400419,0.0,0.165466178,0.353379884,0.384489768,0.115114718,0.0,0.0211,0.0,0.21419665,0.0718,0.0401,0.0407,0.312816823,0.0561,0.420155929,0.0396,0.0981,0.330143486,0.0034,0.609023648,0.254514474,0.660387369,0
1780,0.716623698,0.209214217,0.317418468,0.341217422,0.212296587,0.575358636,0.19643384,0.0,0.0367,0.161217278,0.0474,0.0612,0.0,0.209737944,0.348248703,0.0709,0.35802132,0.0,0.0112,0.290008684,0.0101,0.0253,0.130340334,0.186515692,0.108291762,0.10773246,0.0891,0.463372872,0.000587,0.551096555,0.106395576,0.335736417,0
1781,0.450557291,0.116192345,0.10515476,0.0329,0.0677,0.547102766,0.308932725,1.0,0.465315456,0.0429,0.116986481,0.11967463,0.44216687,0.395113711,0.103843055,0.0783,0.0,0.0,0.354511116,0.0413,0.0866,0.0,0.330919645,0.0719,0.38706414,0.0,0.305433505,0.384376823,0.00682,0.675802281,0.481179632,0.634104181,1
1782,0.543542804,0.23238411,0.237913914,0.211223673,0.073,0.497090918,0.0891,0.0,0.0927,0.0517,0.0,0.0562,0.227466941,0.198340802,0.0518,0.0491,0.0865,0.0,0.14766951,0.0718,0.0144,0.10210308,0.130340334,0.0421,0.158481782,0.0606,0.0458,0.379090093,8.18e-05,0.500208613,0.316219944,0.690246702,0
1783,0.744065402,0.301637163,0.403965901,0.36671131,0.208510406,0.571764096,0.096,1.0,0.0311,0.100791044,0.0,0.0281,0.0,0.154979263,0.285603948,0.0899,0.0527,0.304252973,0.0229,0.0427,0.333333344,0.0271,0.0782,0.161785768,0.0835,0.317514491,0.0296,0.43432633,0.000103,0.455613465,0.0718,0.53882791,1
1784,0.702181239,0.243116636,0.412647097,0.38665013,0.140659343,0.574201883,0.0661,1.0,0.0621,0.105718297,0.0759,0.0562,0.0,0.134344887,0.128135499,0.0254,0.0263,0.294474848,0.00587,0.0213,0.166666669,0.0136,0.104272273,0.100669594,0.0822,0.253734952,0.0207,0.379090093,6.84e-05,0.480375923,0.113960802,0.575577285,0
1785,0.567810102,0.173240013,0.210842201,0.149497524,0.0971,0.548341711,0.154338448,0.0,0.152313691,0.125314754,0.16666667,0.093,0.170040706,0.211709789,0.0905,0.0949,0.0288,0.138317505,0.141804444,0.104940402,0.137988777,0.0232,0.161839254,0.0901,0.211375045,0.0688,0.092,0.327712247,0.00128,0.536004965,0.285470233,0.625189983,0
1786,0.376759327,0.105040775,0.27373968,0.238339037,0.078,0.600835149,0.116277635,1.0,0.0432,0.103429798,0.0,0.118608839,0.337843379,0.285742919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101199514,0.316437384,0.0,0.228691258,0.0,0.0837,0.0766,0.0155,0.527968216,0.361022663,0.776071294,1
1787,0.559351061,0.132466273,0.415537726,0.38229152,0.110489639,0.574217821,0.106401929,1.0,0.0621,0.102854256,0.0759,0.0585,0.22522892,0.234478873,0.128135499,0.0254,0.0263,0.152126484,0.00587,0.0213,0.166666669,0.101500703,0.234612624,0.0663,0.179525033,0.158757243,0.0581,0.219669486,0.00245,0.533163973,0.199745269,0.582711272,1
1788,0.717734969,0.284574713,0.270265857,0.289585734,0.258464989,0.537961155,0.114916759,1.0,0.0,0.0673,0.0,0.0,0.0,0.118029688,0.0293,0.0391,0.0,0.0625,0.166580119,0.0,0.0,0.0,0.0,0.0293,0.0877,0.032,0.0558,0.423024396,2.87e-06,0.287715317,0.190239069,0.641006907,1
1789,0.516704022,0.245567695,0.231902227,0.264355178,0.0642,0.362092547,0.0666,1.0,0.0988,0.0414,0.0,0.218905037,0.0,0.180132261,0.0251,0.0,0.0,0.0,0.0117,0.0,0.0102,0.0271,0.152878347,0.0423,0.155959927,0.0,0.0419,0.379090093,5.28e-05,0.443167204,0.42267699,0.7493448,1
1790,0.632628826,0.0601,0.102825258,0.11088928,0.108656817,0.511009062,0.370600374,0.0,0.624820481,0.134697078,0.16666667,0.180349381,0.272990851,0.38724437,0.0607,0.0901,0.052,0.448011623,0.246664963,0.104940402,0.0458,0.0271,0.349746569,0.0521,0.526499434,0.0805,0.117631607,0.311397332,0.0114,0.802544983,0.246524368,0.356175892,0
1791,0.657472706,0.106776311,0.234475881,0.336938158,0.11584624,0.439320985,0.128490171,0.0,0.056,0.0931,0.197624317,0.0843,0.281381599,0.259587092,0.0523,0.0956,0.264685404,0.00701,0.0625,0.0718,0.0666,0.196311511,0.234612624,0.0769,0.170485692,0.231459229,0.0437,0.235985417,0.000876,0.609123654,0.256417582,0.670345391,0
1792,0.553827494,0.13758142,0.37664707,0.337300474,0.0925,0.57762472,0.121087723,1.0,0.0705,0.115059644,0.0,0.190474519,0.112614459,0.235324144,0.0513,0.0391,0.0624,0.0,0.152960004,0.0,0.0549,0.0717,0.156408411,0.0707,0.201459228,0.0524,0.0796,0.24728769,0.00258,0.526295343,0.312405859,0.709353677,1
1793,0.565118876,0.809177259,0.134364921,0.101438067,0.107652421,0.350267237,0.609970557,0.0,0.626375713,0.0889,1.0,0.102812081,0.358850451,0.531976154,0.527425398,0.569437864,0.172697375,0.303270027,0.283608884,0.497196897,0.389987469,0.161738502,0.418175262,0.387985034,0.436384769,0.436339691,0.195292602,0.809680262,0.0018,0.800300055,0.201791479,0.57039819,0
